Time,X,Y,Speed
81.265,4122.544608172249,-1323.2035327968417,265.0
81.488,3960.0,-1413.0,267.38928365714287
81.545,3893.1772122867733,-1450.254598690714,268.0
81.648,3770.0,-1519.0,270.05999616
81.745,3694.8805501574334,-1560.7530528732095,272.0
81.985,3626.164323427711,-1598.5267890721832,274.0
82.048,3597.0,-1615.0,274.94499712
82.185,3507.1893366128447,-1666.0331173405657,277.0
82.228,3477.0,-1683.0,277.5374976
82.345,3397.290124714524,-1727.0139290519664,279.0
82.428,3341.0,-1758.0,279.7781232
82.608,3219.0,-1826.0,281.4656232
82.665,3184.124020088379,-1845.4422403591352,282.0
82.888,3027.0,-1933.0,284.7874976
82.905,3008.6606259191963,-1943.2507889976544,285.0
83.065,2802.282645520876,-2058.711594409051,286.0
83.108,2757.0,-2084.0,286.3071414857143
83.345,2646.302443928062,-2145.1401615836003,288.0
83.468,2596.0,-2173.0,289.84499712
83.545,2547.2240028529313,-2200.268907145998,291.0
83.649,2462.0,-2248.0,291.2888888888889
83.905,2198.8347067859763,-2394.9697279908555,292.0
83.929,2179.0,-2406.0,292.24
84.105,2080.4015201421053,-2460.42180288488,294.0
84.305,2000.1708309666747,-2504.971825035675,295.0
84.329,1986.0,-2513.0,295.0
84.489,1872.0,-2578.0,295.0
84.505,1860.2436132480163,-2584.696607807039,295.0
84.705,1716.952165796824,-2666.0086500839116,298.0
84.809,1643.0,-2708.0,298.0
84.865,1602.9883981702446,-2730.769323996373,298.0
85.029,1485.0,-2798.0,298.5857133714286
85.145,1400.8244966960458,-2845.8739949328415,299.0
85.189,1369.0,-2864.0,299.15714194285715
85.425,1199.4866049166906,-2960.9794773102394,300.0
85.449,1182.0,-2971.0,298.95
85.649,1037.0,-3054.0,290.2
85.745,974.0015264468508,-3089.7972650076167,286.0
85.809,926.0,-3117.0,276.4
85.945,790.7591573655862,-3193.6059036118318,256.0
86.069,684.0,-3254.0,238.7286070857143
86.225,639.7010575333625,-3278.8235553367695,217.0
86.329,621.0,-3289.0,209.85
86.385,603.6049852628222,-3298.518305008828,206.0
86.709,445.0,-3384.0,174.41002496
86.785,413.88477735682136,-3399.5683396578215,167.0
86.849,387.0,-3412.0,162.8
87.105,251.4521159550961,-3463.2207163836674,146.0
87.129,239.0,-3467.0,145.22
87.505,81.23853880787817,-3495.6886541206727,133.0
87.548,69.0,-3497.0,132.4625024
87.665,42.44738738458497,-3499.430701752585,131.0
87.825,14.517857005746784,-3500.2770851253304,127.0
87.888,0.0,-3500.0,126.10000274285714
88.105,-67.78485609877735,-3495.276670301637,123.0
88.188,-99.0,-3488.0,121.6795485090909
88.388,-177.0,-3457.0,118.49773032727273
88.545,-215.95979178723172,-3435.7243501956573,116.0
88.788,-264.0,-3390.0,118.0249984
88.905,-302.40620304350796,-3348.584288143209,119.0
88.968,-323.0,-3325.0,119.7874976
89.065,-350.7082268849689,-3290.5241739468083,121.0
89.385,-413.545326633375,-3193.7688213603487,126.0
89.388,-414.0,-3193.0,126.1124928
89.625,-443.2272981488137,-3140.120972825585,135.0
89.788,-462.0,-3101.0,139.88999424
89.825,-466.65896585830967,-3090.7903164950126,141.0
90.025,-491.69147164647694,-3031.8191470546158,141.0
90.028,-492.0,-3031.0,141.0
90.185,-505.71173740333217,-2990.0827292474432,141.0
90.209,-508.0,-2983.0,142.68
90.385,-528.6855368416395,-2917.320445392454,155.0
90.449,-537.0,-2882.0,159.8
90.545,-549.7189734429528,-2814.3278541642935,167.0
90.689,-566.0,-2709.0,169.4
90.785,-571.9482736033775,-2662.7424854481806,171.0
91.025,-574.5628649941036,-2601.343031647938,187.0
91.069,-575.0,-2587.0,187.0
91.185,-576.6446107557464,-2540.6139229342334,187.0
91.269,-577.0,-2487.0,190.89998811428572
91.465,-573.0870657062162,-2297.22102289534,200.0
91.469,-573.0,-2294.0,200.11999232
91.865,-566.1000802900676,-2144.871028469826,212.0
91.869,-566.0,-2143.0,212.11999232
92.029,-561.0,-2048.0,216.91999232
92.065,-559.5422820033837,-2022.961300088075,218.0
92.409,-543.0,-1769.0,228.51111111111112
92.425,-542.454695422214,-1760.034187421595,229.0
92.665,-536.5213402117441,-1649.0481562569125,234.0
92.709,-535.0,-1621.0,234.87999488
92.865,-527.4658054293625,-1487.501624691256,238.0
93.049,-518.0,-1322.0,241.68
93.065,-517.3662241093597,-1310.7505346833007,242.0
93.265,-512.0259487320358,-1212.9663504289667,242.0
93.469,-507.0,-1119.0,249.28570514285715
93.545,-504.22058588449386,-1068.3589846308912,252.0
93.629,-501.0,-1009.0,253.5749952
93.705,-498.37288322109373,-958.6694868743375,255.0
93.868,-492.0,-839.0,257.0374976
93.945,-487.38219347118604,-759.8069155689647,258.0
94.048,-481.0,-652.0,260.5749952
94.145,-476.7838498461278,-578.1225312819272,263.0
94.345,-471.87812679258184,-483.1125369917711,265.0
94.408,-470.0,-447.0,265.7874976
94.585,-463.172019984104,-318.65781632855686,268.0
94.708,-458.0,-224.0,270.0499968
94.825,-453.1345824254629,-136.4655748994665,272.0
94.828,-453.0,-134.0,272.0187488
95.128,-438.0,151.0,273.8937488
95.145,-437.3093516699804,164.04466927421376,274.0
95.425,-428.1178081607016,332.84971136951805,278.0
95.428,-428.0,335.0,278.0288443076923
95.608,-420.0,482.0,279.75961353846156
95.888,-409.0,692.0,282.45192123076924
95.945,-406.9039691915402,732.3045034001334,283.0
96.208,-396.0,945.0,285.4656232
96.265,-392.7251070062137,1010.7061985477972,286.0
96.425,-383.14610515078897,1205.9633706867141,287.0
96.428,-383.0,1209.0,287.01499904
96.546,-378.44865966590686,1305.8742722434365,287.60499968
